Date,Open,High,Low,Close,Adj Close,Volume
2016-05-26,99.68,100.73,98.64,100.41,95.56,56331200
2016-05-27,99.44,100.47,99.25,100.35,95.5,36229500
2016-05-31,99.6,100.4,98.82,99.86,95.04,42307200
2016-06-01,99.02,99.54,98.33,98.46,93.7,29173300
2016-06-02,97.6,97.84,96.63,97.72,93.0,40191600
2016-06-03,97.79,98.27,97.45,97.92,93.19,28062900
2016-06-06,97.99,101.89,97.55,98.63,93.87,23292500
2016-06-07,99.25,99.87,98.96,99.03,94.25,22409500
2016-06-08,99.02,99.56,98.68,98.94,94.16,20848100
2016-06-09,98.5,99.99,98.46,99.65,94.84,26601400
2016-06-10,98.53,99.35,98.48,98.83,94.06,31712900
2016-06-13,98.69,99.12,97.1,97.34,92.64,38020500
2016-06-14,97.32,98.48,96.75,97.46,92.75,31931900
2016-06-15,97.82,98.41,97.03,97.14,92.45,29445200
2016-06-16,96.45,97.75,96.07,97.55,92.84,31326800
2016-06-17,96.62,96.65,95.3,95.33,90.73,61008200
2016-06-20,96.0,96.57,95.03,95.1,90.51,34411900
2016-06-21,94.94,96.35,94.68,95.91,91.28,35546400
2016-06-22,96.25,96.89,95.35,95.55,90.94,29219100
2016-06-23,95.94,96.29,95.25,96.1,91.46,32240200
2016-06-24,92.91,94.66,92.65,93.4,88.89,75311400
2016-06-27,93.0,93.05,91.5,92.04,87.59,45489600
2016-06-28,92.9,93.66,92.14,93.59,89.07,40444900
2016-06-29,93.97,94.55,93.63,94.4,89.84,36531000
2016-06-30,94.44,95.77,94.3,95.6,90.98,35836400
2016-07-01,95.49,96.47,95.33,95.89,91.26,26026500
2016-07-05,95.39,95.4,94.46,94.99,90.4,27705200
2016-07-06,94.6,95.66,94.37,95.53,90.92,30949100
2016-07-07,95.7,96.5,95.62,95.94,91.31,25139600
2016-07-08,96.49,96.89,96.05,96.68,92.01,28912100
2016-07-11,96.75,97.65,96.73,96.98,92.3,23794900
2016-07-12,97.17,97.7,97.12,97.42,92.71,24167500
2016-07-13,97.41,97.67,96.84,96.87,92.19,25892200
2016-07-14,97.39,98.99,97.32,98.79,94.02,38919000
2016-07-15,98.92,99.3,98.5,98.78,94.01,30137000
2016-07-18,98.7,100.13,98.6,99.83,95.01,36493900
2016-07-19,99.56,100.0,99.34,99.87,95.05,23779900
2016-07-20,100.0,100.46,99.74,99.96,95.13,26276000
2016-07-21,99.83,101.0,99.13,99.43,94.63,32702000
2016-07-22,99.26,99.3,98.31,98.66,93.9,28313700
2016-07-25,98.25,98.84,96.92,97.34,92.64,40382900
2016-07-26,96.82,97.97,96.42,96.67,92.0,56239800
2016-07-27,104.27,104.35,102.75,102.95,97.98,92344800
2016-07-28,102.83,104.45,102.82,104.34,99.3,39869800
2016-07-29,104.19,104.55,103.68,104.21,99.18,27733700
2016-08-01,104.41,106.15,104.41,106.05,100.93,38167900
2016-08-02,106.05,106.07,104.0,104.48,99.43,33816600
2016-08-03,104.81,105.84,104.77,105.79,100.68,30202600
2016-08-04,105.58,106.0,105.28,105.87,101.3,27408700
2016-08-05,106.27,107.65,106.18,107.48,102.84,40553400
2016-08-08,107.52,108.37,107.16,108.37,103.69,28037200
2016-08-09,108.23,108.94,108.01,108.81,104.12,26315200
2016-08-10,108.71,108.9,107.76,108.0,103.34,24008500
2016-08-11,108.52,108.93,107.85,107.93,103.27,27484500
2016-08-12,107.78,108.44,107.78,108.18,103.51,18660400
2016-08-15,108.14,109.54,108.08,109.48,104.76,25868200
2016-08-16,109.63,110.23,109.21,109.38,104.66,33794400
2016-08-17,109.1,109.37,108.34,109.22,104.51,25356000
2016-08-18,109.23,109.6,109.02,109.08,104.37,21984700
2016-08-19,108.77,109.69,108.36,109.36,104.64,25368100
2016-08-22,108.86,109.1,107.85,108.51,103.83,25820200
2016-08-23,108.59,109.32,108.53,108.85,104.15,21257700
2016-08-24,108.57,108.75,107.68,108.03,103.37,23675100
2016-08-25,107.39,107.88,106.68,107.57,102.93,25086200
2016-08-26,107.41,107.95,106.31,106.94,102.33,27766300
2016-08-29,106.62,107.44,106.29,106.82,102.21,24970300
2016-08-30,105.8,106.5,105.5,106.0,101.43,24863900
2016-08-31,105.66,106.57,105.64,106.1,101.52,29662400
2016-09-01,106.14,106.8,105.62,106.73,102.13,26701500
2016-09-02,107.7,108.0,106.82,107.73,103.08,26802500
2016-09-06,107.9,108.3,107.51,107.7,103.05,26880400
2016-09-07,107.83,108.76,107.07,108.36,103.69,42364300
2016-09-08,107.25,107.27,105.24,105.52,100.97,53002000
2016-09-09,104.64,105.72,103.13,103.13,98.68,46557000
2016-09-12,102.65,105.72,102.53,105.44,100.89,45292800
2016-09-13,107.51,108.79,107.24,107.95,103.29,62176200
2016-09-14,108.73,113.03,108.6,111.77,106.95,110888700
2016-09-15,113.86,115.73,113.49,115.57,110.58,89983600
2016-09-16,115.12,116.13,114.04,114.92,109.96,79886900
2016-09-19,115.19,116.18,113.25,113.58,108.68,47023000
2016-09-20,113.05,114.12,112.51,113.57,108.67,34514300
2016-09-21,113.85,113.99,112.44,113.55,108.65,36003200
2016-09-22,114.35,114.94,114.0,114.62,109.68,31074000
2016-09-23,114.42,114.79,111.55,112.71,107.85,52481200
2016-09-26,111.64,113.39,111.55,112.88,108.01,29869400
2016-09-27,113.0,113.18,112.34,113.09,108.21,24607400
2016-09-28,113.69,114.64,113.43,113.95,109.03,29641100
2016-09-29,113.16,113.8,111.8,112.18,107.34,35887000
2016-09-30,112.46,113.37,111.8,113.05,108.17,36379100
2016-10-03,112.71,113.05,112.28,112.52,107.67,21701800
2016-10-04,113.06,114.31,112.63,113.0,108.13,29736800
2016-10-05,113.4,113.66,112.69,113.05,108.17,21453100
2016-10-06,113.7,114.34,113.13,113.89,108.98,28779300
2016-10-07,114.31,114.56,113.51,114.06,109.14,24358400
2016-10-10,115.02,116.75,114.72,116.05,111.04,36236000
2016-10-11,117.7,118.69,116.2,116.3,111.28,64041000
2016-10-12,117.35,117.98,116.75,117.34,112.28,37586800
2016-10-13,116.79,117.44,115.72,116.98,111.93,35192400
2016-10-14,117.88,118.17,117.13,117.63,112.56,35652200
2016-10-17,117.33,117.84,116.78,117.55,112.48,23624900
2016-10-18,118.18,118.21,117.45,117.47,112.4,24553500
2016-10-19,117.25,117.76,113.8,117.12,112.07,20034600
2016-10-20,116.86,117.38,116.33,117.06,112.01,24125800
2016-10-21,116.81,116.91,116.28,116.6,111.57,23192700
2016-10-24,117.1,117.74,117.0,117.65,112.57,23538700
2016-10-25,117.95,118.36,117.31,118.25,113.15,48129000
2016-10-26,114.31,115.7,113.31,115.59,110.6,66134200
2016-10-27,115.39,115.86,114.1,114.48,109.54,34562000
2016-10-28,113.87,115.21,113.45,113.72,108.81,37861700
2016-10-31,113.65,114.23,113.2,113.54,108.64,26419400
2016-11-01,113.46,113.77,110.53,111.49,106.68,43825800
2016-11-02,111.4,112.35,111.23,111.59,106.78,28331700
2016-11-03,110.98,111.46,109.55,109.83,105.63,26932600
2016-11-04,108.53,110.25,108.11,108.84,104.68,30837000
2016-11-07,110.08,110.51,109.46,110.41,106.19,32560000
2016-11-08,110.31,111.72,109.7,111.06,106.81,24054500
2016-11-09,109.88,111.32,108.05,110.88,106.64,59176400
2016-11-10,111.09,111.09,105.83,107.79,103.67,57134500
2016-11-11,107.12,108.87,106.55,108.43,104.28,34094100
2016-11-14,107.71,107.81,104.08,105.71,101.67,51175500
2016-11-15,106.57,107.68,106.16,107.11,103.02,32264500
2016-11-16,106.7,110.23,106.6,109.99,105.79,58840500
2016-11-17,109.81,110.35,108.83,109.95,105.75,27632000
2016-11-18,109.72,110.54,109.66,110.06,105.85,28428900
2016-11-21,110.12,111.99,110.01,111.73,107.46,29264600
2016-11-22,111.95,112.42,111.4,111.8,107.53,25965500
2016-11-23,111.36,111.51,110.33,111.23,106.98,27426400
2016-11-25,111.13,111.87,110.95,111.79,107.52,11475900
2016-11-28,111.43,112.47,111.39,111.57,107.3,27194000
2016-11-29,110.78,112.03,110.07,111.46,107.2,28528800
2016-11-30,111.6,112.2,110.27,110.52,106.3,36162300
2016-12-01,110.37,110.94,109.03,109.49,105.3,37086900
2016-12-02,109.17,110.09,108.85,109.9,105.7,26528000
2016-12-05,110.0,110.03,108.25,109.11,104.94,34324500
2016-12-06,109.5,110.36,109.19,109.95,105.75,26195500
2016-12-07,109.26,111.19,109.16,111.03,106.79,29998700
2016-12-08,110.86,112.43,110.6,112.12,107.83,27068300
2016-12-09,112.31,114.7,112.31,113.95,109.59,34402600
2016-12-12,113.29,115.0,112.49,113.3,108.97,26374400
2016-12-13,113.84,115.92,113.75,115.19,110.79,43733800
2016-12-14,115.04,116.2,114.98,115.19,110.79,34031800
2016-12-15,115.38,116.73,115.23,115.82,111.39,46524500
2016-12-16,116.47,116.5,115.65,115.97,111.54,44351100
2016-12-19,115.8,117.38,115.75,116.64,112.18,27779400
2016-12-20,116.74,117.5,116.68,116.95,112.48,21425000
2016-12-21,116.8,117.4,116.78,117.06,112.59,23783200
2016-12-22,116.35,116.51,115.64,116.29,111.84,26085900
2016-12-23,115.59,116.52,115.59,116.52,112.07,14249500
2016-12-27,116.52,117.8,116.49,117.26,112.78,18296900
2016-12-28,117.52,118.02,116.2,116.76,112.3,20905900
2016-12-29,116.45,117.11,116.4,116.73,112.27,15039500
2016-12-30,116.65,117.2,115.43,115.82,111.39,30586300
2017-01-03,115.8,116.33,114.76,116.15,111.71,28781900
2017-01-04,115.85,116.51,115.75,116.02,111.58,21118100
2017-01-05,115.92,116.86,115.81,116.61,112.15,22193600
2017-01-06,116.78,118.16,116.47,117.91,113.4,31751900
2017-01-09,117.95,119.43,117.94,118.99,114.44,33561900
2017-01-10,118.77,119.38,118.3,119.11,114.56,24462100
2017-01-11,118.74,119.93,118.6,119.75,115.17,27588600
2017-01-12,118.9,119.3,118.21,119.25,114.69,27086200
2017-01-13,119.11,119.62,118.81,119.04,114.49,26111900
2017-01-17,118.34,120.24,118.22,120.0,115.41,34439800
2017-01-18,120.0,120.5,119.71,119.99,115.4,23713000
2017-01-19,119.4,120.09,119.37,119.78,115.2,25597300
2017-01-20,120.45,120.45,119.73,120.0,115.41,32597900
2017-01-23,120.0,120.81,119.77,120.08,115.49,22050200
2017-01-24,119.55,120.1,119.5,119.97,115.38,23211000
2017-01-25,120.42,122.1,120.28,121.88,117.22,32377600
2017-01-26,121.67,122.44,121.6,121.94,117.28,26337600
2017-01-27,122.14,122.35,121.6,121.95,117.29,20562900
2017-01-30,120.93,121.63,120.66,121.63,116.98,30377500
2017-01-31,121.15,121.39,120.62,121.35,116.71,49201000
2017-02-01,127.03,130.49,127.01,128.75,123.83,111985000
2017-02-02,127.98,129.39,127.78,128.53,123.62,33710400
2017-02-03,128.31,129.19,128.16,129.08,124.15,24507300
2017-02-06,129.13,130.5,128.9,130.29,125.31,26845900
2017-02-07,130.54,132.09,130.45,131.53,126.5,38183800
2017-02-08,131.35,132.22,131.22,132.04,126.99,23004100
2017-02-09,131.65,132.45,131.12,132.42,127.91,28349900
2017-02-10,132.46,132.94,132.05,132.12,127.62,20065500
2017-02-13,133.08,133.82,132.75,133.29,128.75,23035400
2017-02-14,133.47,135.09,133.25,135.02,130.42,33226200
2017-02-15,135.52,136.27,134.62,135.51,130.89,35623100
2017-02-16,135.67,135.9,134.84,135.35,130.74,22584600
2017-02-17,135.1,135.83,135.1,135.72,131.1,22198200
2017-02-21,136.23,136.75,135.98,136.7,132.04,24507200
2017-02-22,136.43,137.12,136.11,137.11,132.44,20836900
2017-02-23,137.38,137.48,136.3,136.53,131.88,20788200
2017-02-24,135.91,136.66,135.28,136.66,132.01,21776600
2017-02-27,137.14,137.44,136.28,136.93,132.27,20257400
2017-02-28,137.08,137.44,136.7,136.99,132.32,23482900
2017-03-01,137.89,140.15,137.6,139.79,135.03,36414600
2017-03-02,140.0,140.28,138.76,138.96,134.23,26211000
2017-03-03,138.78,139.83,138.59,139.78,135.02,21108100
2017-03-06,139.37,139.77,138.6,139.34,134.59,21750000
2017-03-07,139.06,139.98,138.79,139.52,134.77,17446300
2017-03-08,138.95,139.8,138.82,139.0,134.27,18707200
2017-03-09,138.74,138.79,137.05,138.68,133.96,22155900
2017-03-10,139.25,139.36,138.64,139.14,134.4,19612800
2017-03-13,138.85,139.43,138.82,139.2,134.46,17421700
2017-03-14,139.3,139.65,138.84,138.99,134.26,15309100
2017-03-15,139.41,140.75,139.03,140.46,135.68,25691800
2017-03-16,140.72,141.02,140.26,140.69,135.9,19232000
2017-03-17,141.0,141.0,139.89,139.99,135.22,43885000
2017-03-20,140.4,141.5,140.23,141.46,136.64,21542000
2017-03-21,142.11,142.8,139.73,139.84,135.08,39529900
2017-03-22,139.85,141.6,139.76,141.42,136.6,25860200
2017-03-23,141.26,141.58,140.61,140.92,136.12,20346300
2017-03-24,141.5,141.74,140.35,140.64,135.85,22395600
2017-03-27,139.39,141.22,138.62,140.88,136.08,23575100
2017-03-28,140.91,144.04,140.62,143.8,138.9,33374800
2017-03-29,143.68,144.49,143.19,144.12,139.21,29190000
2017-03-30,144.19,144.5,143.5,143.93,139.03,21207300
2017-03-31,143.72,144.27,143.01,143.66,138.77,19661700
2017-04-03,143.71,144.12,143.05,143.7,138.81,19985700
2017-04-04,143.25,144.89,143.17,144.77,139.84,19891400
2017-04-05,144.22,145.46,143.81,144.02,139.11,27717900
2017-04-06,144.29,144.52,143.45,143.66,138.77,21149000
2017-04-07,143.73,144.18,143.27,143.34,138.46,16672200
2017-04-10,143.6,143.88,142.9,143.17,138.29,18933400
2017-04-11,142.94,143.35,140.06,141.63,136.81,30379400
2017-04-12,141.6,142.15,141.01,141.8,136.97,20350000
2017-04-13,141.91,142.38,141.05,141.05,136.25,17822900
2017-04-17,141.48,141.88,140.87,141.83,137.0,16582100
2017-04-18,141.41,142.04,141.11,141.2,136.39,14697500
2017-04-19,141.88,142.0,140.45,140.68,135.89,17328400
2017-04-20,141.22,142.92,141.16,142.44,137.59,23319600
2017-04-21,142.44,142.68,141.85,142.27,137.42,17320900
2017-04-24,143.5,143.95,143.18,143.64,138.75,17134300
2017-04-25,143.91,144.9,143.87,144.53,139.61,18871500
2017-04-26,144.47,144.6,143.38,143.68,138.79,20041200
2017-04-27,143.92,144.16,143.31,143.79,138.89,14246300
2017-04-28,144.09,144.3,143.27,143.65,138.76,20860400
2017-05-01,145.1,147.2,144.96,146.58,141.59,33602900
2017-05-02,147.54,148.09,146.84,147.51,142.49,45352200
2017-05-03,145.59,147.49,144.27,147.06,142.05,45697000
2017-05-04,146.52,147.14,145.81,146.53,141.54,23371900
2017-05-05,146.76,148.98,146.76,148.96,143.89,27327700
2017-05-08,149.03,153.7,149.03,153.01,147.8,48752400
2017-05-09,153.87,154.88,153.45,153.99,148.75,39130400
2017-05-10,153.63,153.94,152.11,153.26,148.04,25805700
2017-05-11,152.45,154.07,152.31,153.95,149.32,27255100
2017-05-12,154.7,156.42,154.67,156.1,151.41,32527000
2017-05-15,156.01,156.65,155.05,155.7,151.02,26009700
2017-05-16,155.94,156.06,154.72,155.47,150.79,20048500
2017-05-17,153.6,154.57,149.71,150.25,145.73,50767700
2017-05-18,151.27,153.34,151.13,152.54,147.95,33568200
2017-05-19,153.38,153.98,152.63,153.06,148.46,26960800
2017-05-22,154.0,154.58,152.91,153.99,149.36,22966400
2017-05-23,154.9,154.9,153.31,153.8,149.18,19918900
2017-05-24,153.84,154.17,152.67,153.34,148.73,19178000
2017-05-25,153.73,154.35,153.03,153.87,149.24,19235600
2017-05-26,154.0,154.24,153.31,153.61,148.99,21927600
2017-05-30,153.42,154.43,153.33,153.67,149.05,20126900
2017-05-31,153.97,154.17,152.38,152.76,148.17,24451200
2017-06-01,153.17,153.33,152.22,153.18,148.57,16404100
2017-06-02,153.58,155.45,152.89,155.45,150.78,27770700
2017-06-05,154.34,154.45,153.46,153.93,149.3,25331700
2017-06-06,153.9,155.81,153.78,154.45,149.81,26624900
2017-06-07,155.02,155.98,154.48,155.37,150.7,21069600
2017-06-08,155.25,155.54,154.4,154.99,150.33,21250800
2017-06-09,155.19,155.19,146.02,148.98,144.5,64882700
2017-06-12,145.74,146.09,142.51,145.42,141.05,72307300
2017-06-13,147.16,147.45,145.15,146.59,142.18,34165400
2017-06-14,147.5,147.5,143.84,145.16,140.79,31531200
2017-06-15,143.32,144.48,142.21,144.29,139.95,32165400
2017-06-16,143.78,144.5,142.2,142.27,137.99,50361100
2017-06-19,143.66,146.74,143.66,146.34,141.94,32541400
2017-06-20,146.87,146.87,144.94,145.01,140.65,24900100
2017-06-21,145.52,146.07,144.61,145.87,141.48,21265800
2017-06-22,145.77,146.7,145.12,145.63,141.25,19106300
2017-06-23,145.13,147.16,145.11,146.28,141.88,35439400
2017-06-26,147.17,148.28,145.38,145.82,141.44,25692400
2017-06-27,145.01,146.16,143.62,143.73,139.41,24761900
2017-06-28,144.49,146.11,143.16,145.83,141.44,22082400
2017-06-29,144.71,145.13,142.28,143.68,139.36,31499400
2017-06-30,144.45,144.96,143.78,144.02,139.69,23024100
2017-07-03,144.88,145.3,143.1,143.5,139.18,14277800
2017-07-05,143.69,144.79,142.72,144.09,139.76,21569600
2017-07-06,143.02,143.5,142.41,142.73,138.44,24128800
2017-07-07,142.9,144.75,142.9,144.18,139.84,19201700
2017-07-10,144.11,145.95,143.37,145.06,140.7,21090600
2017-07-11,144.73,145.85,144.38,145.53,141.15,19781800
2017-07-12,145.87,146.18,144.82,145.74,141.36,24884500
2017-07-13,145.5,148.49,145.44,147.77,143.33,25199400
2017-07-14,147.97,149.33,147.33,149.04,144.56,20132100
2017-07-17,148.82,150.9,148.57,149.56,145.06,23793500
2017-07-18,149.2,150.13,148.67,150.08,145.57,17868800
2017-07-19,150.48,151.42,149.95,151.02,146.48,20923000
2017-07-20,151.5,151.74,150.19,150.34,145.82,17243700
2017-07-21,149.99,150.44,148.88,150.27,145.75,26252600
2017-07-24,150.58,152.44,149.9,152.09,147.52,21493200
2017-07-25,151.8,153.84,151.8,152.74,148.15,18853900
2017-07-26,153.35,153.93,153.06,153.46,148.85,15781000
2017-07-27,153.75,153.99,147.3,150.56,146.03,32476300
2017-07-28,149.89,150.23,149.19,149.5,145.0,17213700
2017-07-31,149.9,150.33,148.13,148.73,144.26,19845900
2017-08-01,149.1,150.22,148.41,150.05,145.54,35368600
2017-08-02,159.28,159.75,156.16,157.14,152.41,69936800
2017-08-03,157.05,157.21,155.02,155.57,150.89,27097300
2017-08-04,156.07,157.4,155.69,156.39,151.69,20559900
2017-08-07,157.06,158.92,156.67,158.81,154.03,21870300
2017-08-08,158.6,161.83,158.27,160.08,155.27,36205900
2017-08-09,159.26,161.27,159.11,161.06,156.22,26131500
2017-08-10,159.9,160.0,154.63,155.32,151.24,40804300
2017-08-11,156.6,158.57,156.07,157.48,153.34,26257100
2017-08-14,159.32,160.21,158.75,159.85,155.65,22122700
2017-08-15,160.66,162.2,160.14,161.6,157.36,29465500
2017-08-16,161.94,162.51,160.15,160.95,156.72,27671600
2017-08-17,160.52,160.71,157.84,157.86,153.71,27940600
2017-08-18,157.86,159.5,156.72,157.5,153.36,27428100
2017-08-21,157.5,157.89,155.11,157.21,153.08,26368500
2017-08-22,158.23,160.0,158.02,159.78,155.58,21604600
2017-08-23,159.07,160.47,158.88,159.98,155.78,19399100
2017-08-24,160.43,160.74,158.55,159.27,155.09,19818900
2017-08-25,159.65,160.56,159.27,159.86,155.66,25480100
2017-08-28,160.14,162.0,159.93,161.47,157.23,25966000
2017-08-29,160.1,163.12,160.0,162.91,158.63,29516900
2017-08-30,163.8,163.89,162.61,163.35,159.06,27269600
2017-08-31,163.64,164.52,163.48,164.0,159.69,26785100
2017-09-01,164.8,164.94,163.63,164.05,159.74,16591100
2017-09-05,163.75,164.25,160.56,162.08,157.82,29468500
2017-09-06,162.71,162.99,160.52,161.91,157.66,21651700
2017-09-07,162.09,162.24,160.36,161.26,157.02,21928500
2017-09-08,160.86,161.15,158.53,158.63,154.46,28611500
2017-09-11,160.5,162.05,159.89,161.5,157.26,31580800
2017-09-12,162.61,163.96,158.77,160.86,156.64,71714000
2017-09-13,159.87,159.96,157.91,159.65,155.46,44907400
2017-09-14,158.99,159.4,158.09,158.28,154.12,23760700
2017-09-15,158.47,160.97,158.0,159.88,155.68,49114600
2017-09-18,160.11,160.5,158.0,158.67,154.5,28269400
2017-09-19,159.51,159.77,158.44,158.73,154.56,20810600
2017-09-20,157.9,158.26,153.83,156.07,151.97,52951400
2017-09-21,155.8,155.8,152.75,153.39,149.36,37511700
2017-09-22,151.54,152.27,150.56,151.89,147.9,46645400
2017-09-25,149.99,151.83,149.16,150.55,146.6,44387300
2017-09-26,151.78,153.92,151.69,153.14,149.12,36660000
2017-09-27,153.8,154.72,153.54,154.23,150.18,25504200
2017-09-28,153.89,154.28,152.7,153.28,149.25,22005500
2017-09-29,153.21,154.13,152.0,154.12,150.07,26299800
2017-10-02,154.26,154.45,152.72,153.81,149.77,18698800
2017-10-03,154.01,155.09,153.91,154.48,150.42,16230300
2017-10-04,153.63,153.86,152.46,153.48,149.45,20163800
2017-10-05,154.18,155.44,154.05,155.39,151.31,21283800
2017-10-06,154.97,155.49,154.56,155.3,151.22,17407600
2017-10-09,155.81,156.73,155.49,155.84,151.75,16262900
2017-10-10,156.06,158.0,155.1,155.9,151.81,15617000
2017-10-11,155.97,156.98,155.75,156.55,152.44,16905600
2017-10-12,156.35,157.37,155.73,156.0,151.9,16125100
2017-10-13,156.73,157.28,156.41,156.99,152.87,16394200
2017-10-16,157.9,160.0,157.65,159.88,155.68,24121500
2017-10-17,159.78,160.87,159.23,160.47,156.26,18997300
2017-10-18,160.42,160.71,159.6,159.76,155.56,16374200
2017-10-19,156.75,157.08,155.02,155.98,151.88,42584200
2017-10-20,156.61,157.75,155.96,156.25,152.15,23974100
2017-10-23,156.89,157.69,155.5,156.17,152.07,21984300
2017-10-24,156.29,157.42,156.2,157.1,152.97,17757200
2017-10-25,156.91,157.55,155.27,156.41,152.3,21207100
2017-10-26,157.23,157.83,156.78,157.41,153.28,17000500
2017-10-27,159.29,163.6,158.7,163.05,158.77,44454200
2017-10-30,163.89,168.07,163.72,166.72,162.34,44700800
2017-10-31,167.9,169.65,166.94,169.04,164.6,36046800
2017-11-01,169.87,169.94,165.61,166.89,162.51,33637800
2017-11-02,166.6,168.5,165.28,168.11,163.7,41393400
2017-11-03,174.0,174.26,171.12,172.5,167.97,59398600
2017-11-06,172.37,174.99,171.72,174.25,169.67,34319500
2017-11-07,173.91,175.25,173.6,174.81,170.22,24361500
2017-11-08,174.66,176.24,174.33,176.24,171.61,24409500
2017-11-09,175.11,176.1,173.14,175.88,171.26,29482600
2017-11-10,175.11,175.38,174.27,174.67,170.69,25145500
2017-11-13,173.5,174.5,173.4,173.97,170.01,16982100
2017-11-14,173.04,173.48,171.18,171.34,167.44,24782500
2017-11-15,169.97,170.32,168.38,169.08,165.23,29158100
2017-11-16,171.18,171.87,170.3,171.1,167.21,23637500
2017-11-17,171.04,171.39,169.64,170.15,166.28,21899500
2017-11-20,170.29,170.56,169.56,169.98,166.11,16262400
2017-11-21,170.78,173.7,170.78,173.14,169.2,25131300
2017-11-22,173.36,175.0,173.05,174.96,170.98,25588900
2017-11-24,175.1,175.5,174.65,174.97,170.99,14026700
2017-11-27,175.05,175.08,173.34,174.09,170.13,20716800
2017-11-28,174.3,174.87,171.86,173.07,169.13,26428800
2017-11-29,172.63,172.92,167.16,169.48,165.62,41666400
2017-11-30,170.43,172.14,168.44,171.85,167.94,41527200
2017-12-01,169.95,171.67,168.5,171.05,167.16,39759300
2017-12-04,172.48,172.62,169.63,169.8,165.94,32542400
2017-12-05,169.06,171.52,168.4,169.64,165.78,27350200
2017-12-06,167.5,170.2,166.46,169.01,165.16,28560000
2017-12-07,169.03,170.44,168.91,169.32,165.47,25673300
2017-12-08,170.49,171.0,168.82,169.37,165.51,23355200
2017-12-11,169.2,172.89,168.79,172.67,168.74,35273800
2017-12-12,172.15,172.39,171.46,171.7,167.79,19409200
2017-12-13,172.5,173.54,172.0,172.27,168.35,23818400
2017-12-14,172.4,173.13,171.65,172.22,168.3,20476500
2017-12-15,173.63,174.17,172.46,173.97,170.01,40169300
2017-12-18,174.88,177.2,174.86,176.42,172.4,29421100
2017-12-19,175.03,175.39,174.09,174.54,170.57,27436400
2017-12-20,174.87,175.42,173.25,174.35,170.38,23475600
2017-12-21,174.17,176.02,174.1,175.01,171.03,20949900
2017-12-22,174.68,175.42,174.5,175.01,171.03,16114600
2017-12-26,170.8,171.47,169.68,170.57,166.69,33185500
2017-12-27,170.1,170.78,169.71,170.6,166.72,21498200
2017-12-28,171.0,171.85,170.48,171.08,167.19,16480200
2017-12-29,170.52,170.59,169.22,169.23,165.38,25884400
2018-01-02,170.16,172.3,169.26,172.26,168.34,25555900
2018-01-03,172.53,174.55,171.96,172.23,168.31,29517900
2018-01-04,172.54,173.47,172.08,173.03,169.09,22434600
2018-01-05,173.44,175.37,173.05,175.0,171.02,23660000
2018-01-08,174.35,175.61,173.93,174.35,170.38,20567800
2018-01-09,174.55,175.06,173.41,174.33,170.36,21584000
2018-01-10,173.16,174.3,173.0,174.29,170.32,23959900
2018-01-11,174.59,175.49,174.49,175.28,171.29,18667700
2018-01-12,176.18,177.36,175.65,177.09,173.06,25226000
2018-01-16,177.9,179.39,176.14,176.19,172.18,29565900
2018-01-17,176.15,179.25,175.07,179.1,175.02,34386800
2018-01-18,179.37,180.1,178.25,179.26,175.18,31193400
2018-01-19,178.61,179.58,177.41,178.46,174.4,32425100
2018-01-22,177.3,177.78,176.6,177.0,172.97,27108600
2018-01-23,177.3,179.44,176.82,177.04,173.01,32689100
2018-01-24,177.25,177.3,173.2,174.22,170.25,51105100
2018-01-25,174.51,174.95,170.53,171.11,167.22,41529000
2018-01-26,172.0,172.0,170.06,171.51,167.61,39143000
2018-01-29,170.16,170.16,167.07,167.96,164.14,50640400
2018-01-30,165.53,167.37,164.7,166.97,163.17,46048200
2018-01-31,166.87,168.44,166.5,167.43,163.62,32478900
2018-02-01,167.17,168.62,166.76,167.78,163.96,47230800
2018-02-02,166.0,166.8,160.1,160.5,156.85,86593800
2018-02-05,159.1,163.88,156.0,156.49,152.93,72738500
2018-02-06,154.83,163.72,154.0,163.03,159.32,68243800
2018-02-07,163.09,163.4,159.07,159.54,155.91,51608600
2018-02-08,160.29,161.0,155.03,155.15,151.62,54390500
2018-02-09,157.07,157.89,150.24,156.41,153.47,70672600
2018-02-12,158.5,163.89,157.51,162.71,159.65,60819500
2018-02-13,161.95,164.75,161.65,164.34,161.25,32549200
2018-02-14,163.04,167.54,162.88,167.37,164.23,40644900
2018-02-15,169.79,173.09,169.0,172.99,169.74,51147200
2018-02-16,172.36,174.82,171.77,172.43,169.19,40176100
2018-02-20,172.05,174.26,171.42,171.85,168.62,33930500
2018-02-21,172.83,174.12,171.01,171.07,167.86,37471600
2018-02-22,171.8,173.95,171.71,172.5,169.26,30991900
2018-02-23,173.67,175.65,173.54,175.5,172.2,33812400
2018-02-26,176.35,179.39,176.21,178.97,175.61,38162200
2018-02-27,179.1,180.48,178.16,178.39,175.04,38928100
2018-02-28,179.26,180.62,178.05,178.12,174.78,37782100
2018-03-01,178.54,179.78,172.66,175.0,171.71,48802000
2018-03-02,172.8,176.3,172.45,176.21,172.9,38454000
2018-03-05,175.21,177.74,174.52,176.82,173.5,28401400
2018-03-06,177.91,178.25,176.13,176.67,173.35,23788500
2018-03-07,174.94,175.85,174.27,175.03,171.74,31703500
2018-03-08,175.48,177.12,175.07,176.94,173.62,23774100
2018-03-09,177.96,180.0,177.39,179.98,176.6,32185200
